RECNR,HAUPTNR,LEMMA_RECNR,NAMIDENT,ALPHABET,SPRCODE,GESCHLECHT,GEBJAHR,TODJAHR,LEBENSDATEN,VITAZEILE,AKTIVBEGINN,AKTIVENDE,KUENSTLER,NAME,VORNAME,NAMENSANZEIGE,NAMENSSUCHE,LITERATUR,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LIT_AUSWAHL,WERK_AUSWAHL,LEXIKA,LEBENSJAHRE,RATING,RATING_PROMPT,BEARBEITUNGSSTAND,ARTIKELPFADWORD,ARTIKELPFADPDF,KONTEXT_IDS,ARTIKEL_AUTOR,GATTUNGEN,BUERGERORT,NATIONALITAET,ARCHIVHINWEIS,ARTIKEL_DATUM,NAMENSANZEIGE2,PND,PND_URL,URL_TEXT,SIK_ISEA_URL,NEBIS_URL,EAN_URL,NDB_URL,INSERTINST,INSERTER,INSERTDATE,LASTACTION,LASTINSTITUT,LASTUSER,LASTDATE,OBJEKTNR,OBJEKTHAUPTNR,OBJEKTKURZFORM,RELATOR,RELATOR_BEMERKUNG,VERWEISZEICHEN,VERWEISTEXT,VERWEIS_OBJEKTNR,VERWEIS_OBJEKTHAUPTNR,VERWEIS_KURZFORM,OBJEKT_TABLE,VERWEIS_OBJEKT_TABLE,SETPOS
4029919,4023088,12379683,"Huault, Jean-Pierre > Huaud, Jean-Pierre","huault,jeanpierre",FRA,,1655,1723,"* 28.7.1655 Genève, $+$ 6.2.1723 Genève","Huaud, Jean-Pierre",,,,Huault,Jean-Pierre,"Huault, Jean-Pierre","Huault Jean-Pierre#Huault Jean Pierre £ Huault Jean-Pierre#Huault Jean Pierre Huaut Jean-Pierre#Huaut Jean Pierre",8,,0,0,"9746988,9750026,9750062,9750067,9783428,",,3,1655-1723,***,"Article de dictionnaire",05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"peinture, émail, miniature, gouache",Genève,CH,,,"Huault, Jean-Pierre",1018268642,http://d-nb.info/gnd/1018268642,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Huaud,%20Jean-Pierre%22%20OR%20%22Jean-Pierre%20Huaud%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Huaud&token_firstname=Jean-Pierre,http://www.deutsche-biographie.de/pnd1018268642.html,SIK,PLÜSS,07.07.1998,I,SIK,PLÜSS,07.07.1998,12379711,4023086,"Huaud, Amy (Ami) (* 9.8.1657 Genève, + 16.11.1724 Genève)",>,,,Familienmitglied,12379683,4023088,"Huaud, Jean-Pierre (* 28.7.1655 Genève, + 6.2.1723 Genève)",P20,P20,
4029919,4023088,12379683,"Huault, Jean-Pierre > Huaud, Jean-Pierre","huault,jeanpierre",FRA,,1655,1723,"* 28.7.1655 Genève, $+$ 6.2.1723 Genève","Huaud, Jean-Pierre",,,,Huault,Jean-Pierre,"Huault, Jean-Pierre","Huault Jean-Pierre#Huault Jean Pierre £ Huault Jean-Pierre#Huault Jean Pierre Huaut Jean-Pierre#Huaut Jean Pierre",8,,0,0,"9746988,9750026,9750062,9750067,9783428,",,3,1655-1723,***,"Article de dictionnaire",05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"peinture, émail, miniature, gouache",Genève,CH,,,"Huault, Jean-Pierre",1018268642,http://d-nb.info/gnd/1018268642,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Huaud,%20Jean-Pierre%22%20OR%20%22Jean-Pierre%20Huaud%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Huaud&token_firstname=Jean-Pierre,http://www.deutsche-biographie.de/pnd1018268642.html,SIK,EGLI,11.08.1997,I,SIK,EGLI,11.08.1997,12393172,9710972,"Huaud ([2. Viertel 17 - 1. Hälfte 18. Jahrhundert])",>,,,Familienmitglied,12379683,4023088,"Huaud, Jean Pierre (28.7.1655 Genève - 6.2.1723)",P20,P20,
9662739,4032757,12391076,"Anderledi von Fiesch, Moritz > Anderledi, Moritz (Moriz)","anderledivonfiesch,moritz",DEU,,1697,1762,"* 1697, $+$ 1762","Anderledi, Moritz (Moriz)",,,,"Anderledi von Fiesch",Moritz,"Anderledi von Fiesch, Moritz","Anderledi von Fiesch Moritz £ Anderledi von Fiesch Moritz Anderledy Moritz Anderlede Moritz An der Ledi Moritz",,,0,0,,,3,1697-1762,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,2,14,4,5,0,12,10,9,",,,,,,,"Anderledi von Fiesch, Moritz",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Anderledi,%20Moritz%22%20OR%20%22Moritz%20Anderledi%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Anderledi&token_firstname=Moritz,,SIK,PLÜSS,03.07.1997,I,SIK,PLÜSS,03.07.1997,12391625,9662653,"Anderledi ([18.-19. Jahrhundert])",>,,,Familienmitglied,12391076,4032757,"Anderledi, Moritz (Moriz) (* 1697, + 1762)",P20,P20,
9732529,4022811,12378508,"AH > Holbein, Ambrosius (Ambross, Ambrosy)",ah,DEU,,1494,1518,"* um 1494 Augsburg, [1518 Basel]","Holbein, Ambrosius (Ambross, Ambrosy)",,,,AH,,AH,"AH  £ AH  NAMBRO  Holbein Prosy AHB ",42,15,0,0,"9647932,9647945,9728744,9732575,9732579,9732584,9720147,9690485,9732622,11490949,",,5,1494-1518,*****,Lexikon-Artikel,05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Malerei, Zeichnung, Holzschnitt, Wandmalerei, Buch, Druckgrafik, Illustration, Silberstiftzeichnung",Basel,"CH, D",,,AH,11870642X,http://d-nb.info/gnd/11870642X,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Holbein,%20Ambrosius%22%20OR%20%22Ambrosius%20Holbein%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Holbein&token_firstname=Ambrosius,http://www.deutsche-biographie.de/pnd11870642X.html,SIK,EGLI,03.07.1997,U,SIK,EGLI,04.03.1998,12393319,9673653,"Holbein [Familie] ([Mitte 15. - Mitte 17. Jahrhundert])",>,,,Familienmitglied,12378508,4022811,"Holbein, Ambrosius (* um 1494 Augsburg, [1518])",P20,P20,
9751914,9751913,12394974,"Baan, Christoffel > Ban, Christoffel","baan,christoffel",DEU,,1554,1596,"* 17.12.1554 Zürich, [1596 Frankfurt am Main]","Ban, Christoffel",,,,Baan,Christoffel,"Baan, Christoffel","Baan Christoffel £ Baan Christoffel Bann Christoffel Pan Christoffel",,,0,0,,,5,1554-1596,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,Malerei,Zürich,CH,,,"Baan, Christoffel",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Ban,%20Christoffel%22%20OR%20%22Christoffel%20Ban%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Ban&token_firstname=Christoffel,,SIK,PLÜSS,08.12.1997,U,SIK,PLÜSS,08.12.1997,12394694,9751800,"Ban [Familie] ([16. Jahrhundert])",>,,,Familienmitglied,12394974,9751913,"Ban, Christoffel (* 17.12.1554 Zürich, [1596 Frankfurt am Main])",P20,P20,
9668396,4029414,12384042,"Solari, Pietro > Lombardo, Pietro","solari,pietro",ITA,,1435,1515,"* 1435 circa Carona, $+$ 6.1515 Venezia","Lombardo, Pietro",,,,Solari,Pietro,"Solari, Pietro","Solari Pietro £ Solari Pietro Lombardi Pietro",1,,0,0,,,4,1435-1515,**,"Entrata del dizionario",23.04.2015,,,"1,11,6,13,2,14,4,5,0,12,10,9,",,"scultura, architettura","Carona (TI)",,,,"Solari, Pietro",118780360,http://d-nb.info/gnd/118780360,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Lombardo,%20Pietro%22%20OR%20%22Pietro%20Lombardo%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Lombardo&token_firstname=Pietro,http://www.deutsche-biographie.de/pnd118780360.html,SIK,PLÜSS,05.09.1997,U,SIK,PLÜSS,20.03.1998,12391145,9647910,"Lombardo [Famiglia] ([Metà XIV-fine XV secolo])",>,,,Familienmitglied,12384042,4029414,"Lombardo, Pietro (* 1435 circa Carona, + 6.1515 Venezia)",P20,P20,
4031169,4026899,12382279,"Dickenmann, Johannes > Dikenmann, Johannes","dickenmann,johannes",DEU,,1805,1866,"* 1805 Zürich, $+$ 16.5.1866 Zürich","Dikenmann, Johannes",,,,Dickenmann,Johannes,"Dickenmann, Johannes","Dickenmann Johannes £ Dickenmann Johannes",,,0,0,,,3,1805-1866,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,Zeichnung,Zürich,CH,,,"Dickenmann, Johannes",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Dikenmann,%20Johannes%22%20OR%20%22Johannes%20Dikenmann%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Dikenmann&token_firstname=Johannes,,SIK,PLÜSS,05.09.1997,I,SIK,PLÜSS,05.09.1997,12387616,4030542,"Dikenmann [Familie] ([19. Jahrhundert])",>,,,Familienmitglied,12382279,4026899,"Dikenmann, Johannes (* 1805 Zürich, + 16.5.1866 Zürich)",P20,P20,
4022699,4022697,12391073,"Thibault, Louisa > Amlehn, Salesia","thibault,louisa",DEU,,1863,1927,"* 9.6.1863 Sursee, $+$ 14.10.1927 Paris","Amlehn, Salesia",,,,Thibault,Louisa,"Thibault, Louisa","Thibault Louisa £ Thibault Louisa Boutry-Amlehn Salesia#Boutry Amlehn Salesia",1,1,0,0,NULL,,5,1863-1927,***,Lexikon-Artikel,05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Malerei, Modellieren, Skulptur, Kunst am Bau","Sursee (LU)",CH,,,"Thibault, Louisa",1017141266,http://d-nb.info/gnd/1017141266,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Amlehn,%20Salesia%22%20OR%20%22Salesia%20Amlehn%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Amlehn&token_firstname=Salesia,http://www.deutsche-biographie.de/pnd1017141266.html,SIK,PLÜSS,25.11.1997,I,SIK,PLÜSS,25.11.1997,12393285,9747051,"Amlehn [Familie] ([Mitte 19. - Mitte 20. Jahrhundert])",>,,,Familienmitglied,12391073,4022697,"Amlehn, Salesia (* 9.6.1863 Sursee, + 14.10.1927 Paris)",P20,P20,
9739402,4023042,12387900,"Fungk, Hans > Funk, Hans","fungk,hans",DEU,,1470,1540,"* um 1470 Zürich, $+$ um 1540 Zürich","Funk, Hans",,,,Fungk,Hans,"Fungk, Hans","Fungk Hans £ Fungk Hans Funckh Hans HFG  Funck Hans",32,9,0,0,"9633297,9653545,9653257,9693736,9739442,9739447,9739459,9654624,9739472,9693769,",,5,1470-1540,***,Lexikon-Artikel,23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Glasmalerei, Zeichnung","Bern, Zürich",CH,,,"Fungk, Hans",123613353,http://d-nb.info/gnd/123613353,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Funk,%20Hans%22%20OR%20%22Hans%20Funk%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Funk&token_firstname=Hans,http://www.deutsche-biographie.de/pnd123613353.html,SIK,PLÜSS,08.05.1998,I,SIK,PLÜSS,08.05.1998,12395959,9793596,"Funk (Zürcher) [Familie] ([Drittes Viertel 15.-drittes Viertel 16. Jahrhundert])",>,,,Familienmitglied,12387900,4023042,"Funk, Hans (* um 1470 Zürich, + um 1540 Zürich)",P20,P20,
9739404,4023042,12387900,"Funckh, Hans > Funk, Hans","funckh,hans",DEU,,1470,1540,"* um 1470 Zürich, $+$ um 1540 Zürich","Funk, Hans",,,,Funckh,Hans,"Funckh, Hans","Funckh Hans £ Fungk Hans Funckh Hans HFG  Funck Hans",32,9,0,0,"9633297,9653545,9653257,9693736,9739442,9739447,9739459,9654624,9739472,9693769,",,5,1470-1540,***,Lexikon-Artikel,23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Glasmalerei, Zeichnung","Bern, Zürich",CH,,,"Funckh, Hans",123613353,http://d-nb.info/gnd/123613353,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Funk,%20Hans%22%20OR%20%22Hans%20Funk%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Funk&token_firstname=Hans,http://www.deutsche-biographie.de/pnd123613353.html,SIK,PLÜSS,08.05.1998,I,SIK,PLÜSS,08.05.1998,12395959,9793596,"Funk (Zürcher) [Familie] ([Drittes Viertel 15.-drittes Viertel 16. Jahrhundert])",>,,,Familienmitglied,12387900,4023042,"Funk, Hans (* um 1470 Zürich, + um 1540 Zürich)",P20,P20,
9745981,9745980,12394045,"Pfauw, David > Pfau, David (I.)","pfauw,david",DEU,,1607,1670,"* 21.3.1607 Winterthur, $+$ 23.1.1670 Winterthur","Pfau, David (I.)",,,,Pfauw,David,"Pfauw, David","Pfauw David £ Pfauw David",1,,0,0,,,4,1607-1670,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"Keramik, Malerei",Winterthur,CH,,,"Pfauw, David",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Pfau,%20David%22%20OR%20%22David%20Pfau%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Pfau&token_firstname=David,,SIK,PLÜSS,25.11.1997,U,SIK,PLÜSS,25.11.1997,12379804,4023172,"Pfau [Familie] ([Mitte 16. - Anfang 18. Jahrhundert])",>,,,Familienmitglied,12394045,9745980,"Pfau, David [I.] (* 21.3.1607 Winterthur, + 23.1.1670 Winterthur)",P20,P20,
13345991,9683541,12394284,"Castello ([Familie]) > Castelli",castello,DEU,,1550,1750,"[Mitte XVI-Mitte XVIII Jahrhundert]",Castelli,,,,Castello,,"Castello ([Familie])","Castello  ([Familie])#Castello  [Familie] £ Castello  ([Familie])#Castello  [Familie]",4,,0,0,"12435192,13238162,",,5,1550-1750,***,Lexikon-Artikel,26.06.2012,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Architektur, Malerei, Skulptur","Melide (TI)",CH,,,"Castello ([Familie])",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Castelli,%20%22%20OR%20%22%20Castelli%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Castelli&token_firstname=,,SIK,KREBS,"24.05.2012 11:43:01",I,SIK,KREBS,"24.05.2012 11:43:01",13347044,13347044,%castelli%,>,,,Familienmitglied,9683541,9683541,Castelli,P20,P20,
4029915,4023086,12379711,"Huault, Ami > Huaud, Amy (Ami)","huault,ami",FRA,,1657,1724,"* 9.8.1657 Genève, $+$ 16.11.1724 Genève","Huaud, Amy (Ami)",,,,Huault,Ami,"Huault, Ami","Huault Ami £ Huault Ami Huaut Ami",4,,0,0,,,4,1657-1724,**,"Entrée de dictionnaire",14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"émail, peinture",Genève,CH,,,"Huault, Ami",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Huaud,%20Amy%22%20OR%20%22Amy%20Huaud%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Huaud&token_firstname=Amy,,SIK,EGLI,11.08.1997,U,SIK,EGLI,13.10.1997,12393172,9710972,"Huaud [famille] ([Zweites Viertel 17. - erste Hälfte 18. Jahrhundert])",>,,,Familienmitglied,12379711,4023086,"Huaud, Ami (Amy) (* 9.8.1657 Genève, + 16.11.1724)",P20,P20,
14152344,13759801,13759802,"Frölicher, Selina Stefanie > Frölicher, Selina","frölicher,selinastefanie",DEU,,1985,,"* 10.12.1985 Zürich","Frölicher, Selina",,,,Frölicher,"Selina Stefanie","Frölicher, Selina Stefanie","Frölicher Selina Stefanie#Froelicher Selina Stefanie £ Frölicher Selina Stefanie#Froelicher Selina Stefanie",1,1,0,0,,,0,1985,**,Lexikon-Eintrag,30.09.2015,,,"1,11,6,13,2,14,4,5,10,0,12,9,",,"Audio, Klangkunst, Elektronische Kunst, Film, Fotografie, Kunst im öffentlichen Raum, Lichtkunst","Oberdorf (SO)",CH,,,"Frölicher, Selina Stefanie",,,www.froelicherbietenhader.ch,www.froelicherbietenhader.ch,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Frölicher,%20Selina%22%20OR%20%22Selina%20Frölicher%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Frölicher&token_firstname=Selina,,SIK,BEYERLE,"09.08.2013 15:50:55",I,SIK,BEYERLE,"09.08.2013 15:50:55",13814513,13814513,,>,,,Gruppenmitglied,13759801,13759801,"Frölicher, Selina",P20,P20,
4029922,4023090,12379714,"Huaut, Pierre (II) > Huaud, Pierre (II)","huaut,pierre",FRA,,1647,1698,"* 2.2.1647 Genève, $+$ avant 1698 Berlin","Huaud, Pierre (II)",,,,Huaut,Pierre,"Huaut, Pierre (II)","Huaut Pierre (II)#Huaut Pierre II £ Huaut Pierre (II)#Huaut Pierre II Huauld Pierre [II] Huault Pierre (II)#Huault Pierre II",6,,0,0,,,4,1647-1698,**,"Entrée de dictionnaire",14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"peinture, émail, miniature",Genève,CH,,,"Huaut, Pierre (II)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Huaud,%20Pierre%22%20OR%20%22Pierre%20Huaud%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Huaud&token_firstname=Pierre,,SIK,EGLI,11.08.1997,I,SIK,EGLI,11.08.1997,12393172,9710972,"Huaud ([2. Viertel 17 - 1. Hälfte 18. Jahrhundert])",>,,,Familienmitglied,12379714,4023090,"Huaud, Pierre [II] (2.2.1647 Genève - ca.1700)",P20,P20,
5000403,5000403,12382378,"Müller, Josef","mueller,josef",DEU,M,1887,1977,"* 15.2.1887 Solothurn, $+$ 24.3.1977 Solothurn","Sammler aus Solothurn. Bruder von Gertrud Dübi-Müller, Margit Kottmann-Müller und Emma Schmidt-Müller, Vater von Monique Barbier-Müller, Genf, EKK-Mitglied (Biennale di Venezia 1954-1960)",,,N,Müller,"Josef Oskar","Müller, Josef ","Müller Josef#Mueller Josef#Müller Josef Oskar Mueller Josef Oskar ",2,5,0,0,,,0,1887-1977,~,Nachweis,05.02.2013,,,"7,0,",,,,,,,"Müller, Josef",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Müller,%20Josef%22%20OR%20%22Josef%20Müller%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Müller&token_firstname=Josef,,SIK,HUEGLI,"29.03.2011 10:32:55",I,SIK,HUEGLI,"29.03.2011 10:32:55",13092630,13092630,,>,,,Familienmitglied,5000403,5000403,"Müller, Josef",P20,P20,
9746004,9746003,12393089,"Pfauw, Abraham > Pfau, Abraham","pfauw,abraham",DEU,,1637,1691,"* 10.3.1637 Winterthur, $+$ 2.10.1691 Winterthur","Pfau, Abraham",,,,Pfauw,Abraham,"Pfauw, Abraham","Pfauw Abraham £ Pfauw Abraham",1,,0,0,,,4,1637-1691,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"Malerei, Keramik",Winterthur,CH,,,"Pfauw, Abraham",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Pfau,%20Abraham%22%20OR%20%22Abraham%20Pfau%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Pfau&token_firstname=Abraham,,SIK,PLÜSS,25.11.1997,U,SIK,PLÜSS,25.11.1997,12379804,4023172,"Pfau [Familie] ([Mitte 16. - Anfang 18. Jahrhundert])",>,,,Familienmitglied,12393089,9746003,"Pfau, Abraham (* 10.3.1637 Winterthur, + 2.10.1691 Winterthur)",P20,P20,
9668142,9668074,12391339,"Ab Esch, Katharina > Abesch, Katharina","abesch,katharina",DEU,,1660,1690,"* 20.12.1660 Sursee, $+$ 1.4.1690 Sursee","Abesch, Katharina",,,,"Ab Esch",Katharina,"Ab Esch, Katharina","Ab Esch Katharina £ Ab Esch Katharina Abäsch Katharina#Abaesch Katharina Vonesch Katharina",2,,0,0,,,1,1660-1690,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Malerei, Glasmalerei","Sursee (LU)",CH,,,"Ab Esch, Katharina",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Abesch,%20Katharina%22%20OR%20%22Katharina%20Abesch%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Abesch&token_firstname=Katharina,,SIK,PLÜSS,05.09.1997,U,SIK,PLÜSS,09.10.1997,12392239,9667943,"Abesch [Familie] ([Mitte 17. - Ende 18. Jahrhundert])",>,,,Familienmitglied,12391339,9668074,"Abesch, Katharina (* 20.12.1660 Sursee, + 1.4.1690 Sursee)",P20,P20,
4031634,4031634,12388043,"Lang, Hieronymus (der Ältere)","lang,hieronymus",DEU,M,1520,1582,"* um 1520, $+$ Anfang 1582 Schaffhausen","Glasmaler, Glaser, Zeichner und Maler. Einzelscheiben, Scheibenrisse und Flachmalerei. Stammvater der Schaffhauser Glasmalerfamilie Lang",1538,1582,J,Lang,Hieronymus,"Lang, Hieronymus (der Ältere) ","Lang Hieronymus (der Ältere)#Lang Hieronymus (der Aeltere)#Lang Hieronymus der Ältere#Lang Hieronymus der Aeltere ",10,5,0,0,,,3,1520-1582,**,Lexikon-Eintrag,05.08.2015,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,"Glasmalerei, Malerei, Zeichnung",Schaffhausen,CH,,,"Lang, Hieronymus (der Ältere)",123924723,http://d-nb.info/gnd/123924723,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Lang,%20Hieronymus%22%20OR%20%22Hieronymus%20Lang%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Lang&token_firstname=Hieronymus,http://www.deutsche-biographie.de/pnd123924723.html,SIK,PLÜSS,15.12.1997,I,SIK,PLÜSS,15.12.1997,12391343,9668249,"Lang [Familie] ([Mitte 16. - Mitte 17. Jahrhundert])",>,,,Familienmitglied,12388043,4031634,"Lang, Hieronymus [der Ältere, I.] (* um 1520, + Anfang 1582)",P20,P20,
4032116,4032116,12387711,"Mussard, Louise-Françoise","mussard,louisefrancoise",FRA,F,1744,1815,"* 9.7.1744 Genève, $+$ 21.8.1815","Peintre de portraits. Membre de la famille d'artistes Mussard. Nièce de Robert (I) Mussard",1762,1815,J,Mussard,Louise-Françoise,"Mussard, Louise-Françoise ","Mussard Louise-Françoise#Mussard Louise Francoise ",1,,0,0,,,2,1744-1815,**,"Entrée de dictionnaire",14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,,Genève,,,,"Mussard, Louise-Françoise",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Mussard,%20Louise-Françoise%22%20OR%20%22Louise-Françoise%20Mussard%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Mussard&token_firstname=Louise-Françoise,,SIK,PLÜSS,09.03.1998,I,SIK,PLÜSS,09.03.1998,12393505,9789717,"Mussard [famille] ([XVII!e - XIX!e siècle])",>,,,Familienmitglied,12387711,4032116,"Mussard, Louise-Françoise (* 9.7.1744 Genève, + 21.8.1815)",P20,P20,
9791191,9791191,12395418,"Füssli, Mathias (der Jüngste, III.)","fuessli,mathias",DEU,M,1671,1739,"* 3.3.1671 Zürich, $+$ 11.9.1739 Zürich","Maler. Ausbildung in Rom. Dort Freundschaft mit Johann Kupetzky, wie dieser Porträtmaler. Galt Zeitgenossen als vorzügliche Begabung. Erhalten haben sich vor allem Stiche nach seinen Bildnissen. Mitglied der Künstlerfamilie Füssli. Sohn von Mathias Füssli dem Jüngeren",1689,1739,J,Füssli,Mathias,"Füssli, Mathias (der Jüngste, III.) ","Füssli Mathias (der Jüngste, III.)#Fuessli Mathias (der Juengste, III.)#Füssli Mathias der Jüngste, III.#Fuessli Mathias der Juengste, III. ",2,1,0,0,,,5,1671-1739,**,Lexikon-Eintrag,05.08.2015,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,,,,,,"Füssli, Mathias (der Jüngste, III.)",101215114x,http://d-nb.info/gnd/101215114x,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Füssli,%20Mathias%22%20OR%20%22Mathias%20Füssli%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Füssli&token_firstname=Mathias,http://www.deutsche-biographie.de/pnd101215114x.html,SIK,PLÜSS,16.03.1998,I,SIK,PLÜSS,16.03.1998,12395475,9790991,"Füssli ([Mitte 15. Jahrhundert - Mitte 19. Jahrhundert])",>,,,Familienmitglied,12395418,9791191,"Füssli, Mathias [der Jüngste, III.] (* 3.3.1671 Zürich, + 11.9.1739 Zürich)",P20,P20,
