WERK,WERK_JAHR,URHEBER,SPRACHE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LITERATUR,RATING,PLZ
12119487,2004,4000309,1,1,71,0,0,66,3,1700
12119487,2004,4000309,1,1,71,0,0,66,3,9434
12119487,2004,4000309,1,1,71,0,0,66,3,5736
12119487,2004,4000309,1,1,71,0,0,66,3,79098
12711797,1982,4000319,1,1,195,0,0,227,4,6000
12669278,0,4000040,1,1,52,1,0,80,5,1000
12669278,0,4000040,1,1,52,1,0,80,5,8267
12412983,1851,4022905,2,1,12,0,0,28,5,75015
12412983,1851,4022905,2,1,12,0,0,28,5,2400
12412983,1851,4022905,2,1,12,0,0,28,5,75000
12609079,1948,4001125,1,1,62,0,0,53,3,9000
12609079,1948,4001125,1,1,62,0,0,53,3,9050
12609079,1948,4001125,1,1,62,0,0,53,3,2942
12609079,1948,4001125,1,1,62,0,0,53,3,6144
12609079,1948,4001125,1,1,62,0,0,53,3,8487
12609800,1932,4001125,1,1,62,0,0,53,3,9000
12609800,1932,4001125,1,1,62,0,0,53,3,9050
12609800,1932,4001125,1,1,62,0,0,53,3,2942
12609800,1932,4001125,1,1,62,0,0,53,3,6144
12609800,1932,4001125,1,1,62,0,0,53,3,8487
12610135,1954,4001125,1,1,62,0,0,53,3,9000
12610135,1954,4001125,1,1,62,0,0,53,3,9050
12610135,1954,4001125,1,1,62,0,0,53,3,2942
12610135,1954,4001125,1,1,62,0,0,53,3,6144
12610135,1954,4001125,1,1,62,0,0,53,3,8487
12610364,1939,4001125,1,1,62,0,0,53,3,9000
12610364,1939,4001125,1,1,62,0,0,53,3,9050
12610364,1939,4001125,1,1,62,0,0,53,3,2942
12610364,1939,4001125,1,1,62,0,0,53,3,6144
12610364,1939,4001125,1,1,62,0,0,53,3,8487
12593032,1966,4000766,1,1,145,0,1,162,4,8000
12640640,2004,4005207,1,1,142,1,18,130,4,8000
12094425,1991,4000147,1,1,60,0,0,45,3,1000
12094450,1996,4000147,1,1,60,0,0,45,3,1000
12709849,1886,4022823,2,1,40,0,0,75,4,1000
12709849,1886,4022823,2,1,40,0,0,75,4,1180
12709849,1886,4022823,2,1,40,0,0,75,4,9434
12710086,1945,4022823,2,1,40,0,0,75,4,1000
12710086,1945,4022823,2,1,40,0,0,75,4,1180
12710086,1945,4022823,2,1,40,0,0,75,4,9434
12711288,1918,4023402,1,1,48,0,0,62,4,4000
12711310,1906,4023384,2,1,33,0,0,50,4,1000
12711310,1906,4023384,2,1,33,0,0,50,4,9434
12433301,1980,4000301,1,1,70,0,0,61,3,7000
12433344,1967,4000309,1,1,71,0,0,66,3,1700
12433344,1967,4000309,1,1,71,0,0,66,3,9434
12433344,1967,4000309,1,1,71,0,0,66,3,5736
12433344,1967,4000309,1,1,71,0,0,66,3,79098
12592288,1904,4000040,1,1,52,1,0,80,5,1000
12592288,1904,4000040,1,1,52,1,0,80,5,8267
12597564,1991,4000072,1,1,256,0,0,385,5,3000
12597644,1991,4000072,1,1,256,0,0,385,5,3000
12591307,1969,4001084,2,1,48,0,0,61,3,1000
12591307,1969,4001084,2,1,48,0,0,61,3,9434
12143042,1995,4021003,1,1,9,0,0,6,3,8750
12143063,1997,4021003,1,1,9,0,0,6,3,8750
12143100,1997,4021003,1,1,9,0,0,6,3,8750
12143132,2002,4021003,1,1,9,0,0,6,3,8750
12597871,1992,4000072,1,1,256,0,0,385,5,3000
12597922,1995,4000072,1,1,256,0,0,385,5,3000
12597981,1996,4000072,1,1,256,0,0,385,5,3000
12591670,1933,4024109,1,1,17,0,0,23,4,1030
14041897,1932,4023406,1,1,29,0,0,41,3,4112
14041897,1932,4023406,1,1,29,0,0,41,3,3400
14041897,1932,4023406,1,1,29,0,0,41,3,8458
14041897,1932,4023406,1,1,29,0,0,41,3,5736
12626188,1924,4002436,1,1,25,0,0,35,3,4000
9923631,1803,4022930,2,1,7,0,0,29,4,1200
12681313,1947,4000260,1,1,40,0,0,80,3,7166
12675339,1953,4000040,1,1,52,1,0,80,5,1000
12675339,1953,4000040,1,1,52,1,0,80,5,8267
12569357,1986,4000319,1,1,195,0,0,227,4,6000
12709587,1914,4025537,1,1,76,0,0,87,5,6200
12709587,1914,4025537,1,1,76,0,0,87,5,5400
12709587,1914,4025537,1,1,76,0,0,87,5,5400
12709587,1914,4025537,1,1,76,0,0,87,5,2500
12236579,1925,4000040,1,1,52,1,0,80,5,1000
12236579,1925,4000040,1,1,52,1,0,80,5,8267
12523201,1765,4022976,1,1,7,0,0,22,3,9500
12523201,1765,4022976,1,1,7,0,0,22,3,4347
12523201,1765,4022976,1,1,7,0,0,22,3,8800
12298597,1990,4001117,1,1,80,0,0,48,3,8000
12298614,1999,4001117,1,1,80,0,0,48,3,8000
12705462,1893,4000059,1,1,33,0,0,63,3,3000
12673333,0,4001031,1,1,52,0,0,62,3,9500
12673333,0,4001031,1,1,52,0,0,62,3,4347
12673333,0,4001031,1,1,52,0,0,62,3,8610
12673333,0,4001031,1,1,52,0,0,62,3,8800
12116905,1997,4000309,1,1,71,0,0,66,3,1700
12116905,1997,4000309,1,1,71,0,0,66,3,9434
12116905,1997,4000309,1,1,71,0,0,66,3,5736
12116905,1997,4000309,1,1,71,0,0,66,3,79098
12116939,2000,4000309,1,1,71,0,0,66,3,1700
12116939,2000,4000309,1,1,71,0,0,66,3,9434
12116939,2000,4000309,1,1,71,0,0,66,3,5736
12116939,2000,4000309,1,1,71,0,0,66,3,79098
12638966,1932,4000040,1,1,52,1,0,80,5,1000
12638966,1932,4000040,1,1,52,1,0,80,5,8267
12652529,1845,4022825,1,1,150,0,0,274,5,4000
12720163,1941,4026070,3,1,7,0,0,6,3,6900
12720181,1944,4026070,3,1,7,0,0,6,3,6900
12720191,1945,4026070,3,1,7,0,0,6,3,6900
12720200,1945,4026070,3,1,7,0,0,6,3,6900
12236208,1923,4022823,2,1,40,0,0,75,4,1000
12236208,1923,4022823,2,1,40,0,0,75,4,1180
12236208,1923,4022823,2,1,40,0,0,75,4,9434
12236267,1912,4023416,1,1,36,0,0,42,3,4000
12236404,1926,4023406,1,1,29,0,0,41,3,4112
12236404,1926,4023406,1,1,29,0,0,41,3,3400
12236404,1926,4023406,1,1,29,0,0,41,3,8458
12236404,1926,4023406,1,1,29,0,0,41,3,5736
12694520,1765,4022976,1,1,7,0,0,22,3,9500
12694520,1765,4022976,1,1,7,0,0,22,3,4347
12694520,1765,4022976,1,1,7,0,0,22,3,8800
12694536,0,4022827,1,1,65,0,0,107,4,6440
12694536,0,4022827,1,1,65,0,0,107,4,4532
12694539,0,4022827,1,1,65,0,0,107,4,6440
12694539,0,4022827,1,1,65,0,0,107,4,4532
13892906,1918,4000040,1,1,52,1,0,80,5,1000
13892906,1918,4000040,1,1,52,1,0,80,5,8267
12669266,0,4000040,1,1,52,1,0,80,5,1000
12669266,0,4000040,1,1,52,1,0,80,5,8267
12105912,1898,4025566,3,1,34,0,0,41,3,6500
12105912,1898,4025566,3,1,34,0,0,41,3,6512
12669291,0,4000040,1,1,52,1,0,80,5,1000
12669291,0,4000040,1,1,52,1,0,80,5,8267
12723778,1846,4022827,1,1,65,0,0,107,4,6440
12723778,1846,4022827,1,1,65,0,0,107,4,4532
12599700,1998,4000072,1,1,256,0,0,385,5,3000
12711257,1824,4026090,1,1,6,0,0,16,3,9500
12711257,1824,4026090,1,1,6,0,0,16,3,4347
12711257,1824,4026090,1,1,6,0,0,16,3,9064
12711257,1824,4026090,1,1,6,0,0,16,3,9036
12711257,1824,4026090,1,1,6,0,0,16,3,8504
12715952,1910,4000030,2,1,62,0,0,94,4,2500
12715952,1910,4000030,2,1,62,0,0,94,4,1288
12715967,1911,4022749,1,1,62,0,0,77,4,8816
12715967,1911,4022749,1,1,62,0,0,77,4,8000
12715967,1911,4022749,1,1,62,0,0,77,4,8000
12526493,1927,4023440,1,1,44,0,0,59,4,3860
12476167,1898,4025566,3,1,34,0,0,41,3,6500
12476167,1898,4025566,3,1,34,0,0,41,3,6512
12476388,1941,4000040,1,1,52,1,0,80,5,1000
12476388,1941,4000040,1,1,52,1,0,80,5,8267
12695574,1940,4000060,1,1,28,0,0,36,3,3176
12695574,1940,4000060,1,1,28,0,0,36,3,3000
12695574,1940,4000060,1,1,28,0,0,36,3,8847
12695574,1940,4000060,1,1,28,0,0,36,3,8132
12695591,1936,4000060,1,1,28,0,0,36,3,3176
12695591,1936,4000060,1,1,28,0,0,36,3,3000
12695591,1936,4000060,1,1,28,0,0,36,3,8847
12695591,1936,4000060,1,1,28,0,0,36,3,8132
12696393,1970,4000260,1,1,40,0,0,80,3,7166
12563591,1983,4000516,1,1,62,0,4,43,3,2500
12563591,1983,4000516,1,1,62,0,4,43,3,3989
12564422,1874,4022825,1,1,150,0,0,274,5,4000
12590384,2008,4021179,1,2,33,0,0,43,3,6215
12590384,2008,4021179,1,2,33,0,0,43,3,4400
12571699,1976,4001004,1,1,66,0,0,77,3,6370
12571699,1976,4001004,1,1,66,0,0,77,3,8458
12571699,1976,4001004,1,1,66,0,0,77,3,4436
12571717,1985,4001004,1,1,66,0,0,77,3,6370
12571717,1985,4001004,1,1,66,0,0,77,3,8458
12571717,1985,4001004,1,1,66,0,0,77,3,4436
12571725,1998,4001004,1,1,66,0,0,77,3,6370
12571725,1998,4001004,1,1,66,0,0,77,3,8458
12571725,1998,4001004,1,1,66,0,0,77,3,4436
12628553,1993,4000319,1,1,195,0,0,227,4,6000
12590520,1961,4002295,1,1,105,0,0,90,4,8000
12476186,1926,4023429,2,1,90,0,0,129,4,1200
12476186,1926,4023429,2,1,90,0,0,129,4,1232
12475288,1828,4023008,1,1,6,0,0,11,3,22100
12475288,1828,4023008,1,1,6,0,0,11,3,22100
12475288,1828,4023008,1,1,6,0,0,11,3,8320
12591596,1916,4025537,1,1,76,0,0,87,5,6200
12591596,1916,4025537,1,1,76,0,0,87,5,5400
12591596,1916,4025537,1,1,76,0,0,87,5,5400
12591596,1916,4025537,1,1,76,0,0,87,5,2500
12636212,1965,4000319,1,1,195,0,0,227,4,6000
12636242,1971,4000319,1,1,195,0,0,227,4,6000
12479705,1970,4001318,1,1,20,0,0,31,3,8000
12602946,1959,4001263,1,2,22,0,0,20,3,1000
12602946,1959,4001263,1,2,22,0,0,20,3,8000
12480234,1765,4022976,1,1,7,0,0,22,3,9500
12480234,1765,4022976,1,1,7,0,0,22,3,4347
12480234,1765,4022976,1,1,7,0,0,22,3,8800
12487370,1684,4023091,1,1,9,0,0,22,4,4000
12487370,1684,4023091,1,1,9,0,0,22,4,9434
12485754,1951,4001124,1,1,11,0,0,22,3,6500
12485754,1951,4001124,1,1,11,0,0,22,3,3000
12485796,1957,4001124,1,1,11,0,0,22,3,6500
12485796,1957,4001124,1,1,11,0,0,22,3,3000
12485813,1978,4001124,1,1,11,0,0,22,3,6500
12485813,1978,4001124,1,1,11,0,0,22,3,3000
12485956,1954,4022749,1,1,62,0,0,77,4,8816
12485956,1954,4022749,1,1,62,0,0,77,4,8000
12485956,1954,4022749,1,1,62,0,0,77,4,8000
12597680,1991,4000072,1,1,256,0,0,385,5,3000
12564208,1897,4022823,2,1,40,0,0,75,4,1000
12564208,1897,4022823,2,1,40,0,0,75,4,1180
12564208,1897,4022823,2,1,40,0,0,75,4,9434
12534187,1804,4022976,1,1,7,0,0,22,3,9500
12534187,1804,4022976,1,1,7,0,0,22,3,4347
12534187,1804,4022976,1,1,7,0,0,22,3,8800
12482110,1765,4022976,1,1,7,0,0,22,3,9500
12482110,1765,4022976,1,1,7,0,0,22,3,4347
12482110,1765,4022976,1,1,7,0,0,22,3,8800
12680263,1804,4022942,1,1,17,0,0,63,4,6000
12680263,1804,4022942,1,1,17,0,0,63,4,9434
12486025,1949,4000323,1,1,43,0,0,42,3,3000
12486084,1918,4023440,1,1,44,0,0,59,4,3860
12481736,1939,4000061,2,1,24,0,0,69,4,2000
12486499,1906,4023440,1,1,44,0,0,59,4,3860
12486909,1938,4000040,1,1,52,1,0,80,5,1000
12486909,1938,4000040,1,1,52,1,0,80,5,8267
12482889,1921,4000040,1,1,52,1,0,80,5,1000
12482889,1921,4000040,1,1,52,1,0,80,5,8267
12566326,1966,4000766,1,1,145,0,1,162,4,8000
12485462,1938,4000060,1,1,28,0,0,36,3,3176
12485462,1938,4000060,1,1,28,0,0,36,3,3000
12485462,1938,4000060,1,1,28,0,0,36,3,8847
12485462,1938,4000060,1,1,28,0,0,36,3,8132
12692811,1901,4023269,1,1,2,0,0,3,3,5600
12692811,1901,4023269,1,1,2,0,0,3,3,8000
12692811,1901,4023269,1,1,2,0,0,3,3,5736
12534099,1765,4022976,1,1,7,0,0,22,3,9500
12534099,1765,4022976,1,1,7,0,0,22,3,4347
12534099,1765,4022976,1,1,7,0,0,22,3,8800
12534164,1804,4022976,1,1,7,0,0,22,3,9500
12534164,1804,4022976,1,1,7,0,0,22,3,4347
12534164,1804,4022976,1,1,7,0,0,22,3,8800
12482126,1904,4023440,1,1,44,0,0,59,4,3860
12681316,1944,4000260,1,1,40,0,0,80,3,7166
12502357,1960,4001124,1,1,11,0,0,22,3,6500
12502357,1960,4001124,1,1,11,0,0,22,3,3000
12511561,1925,4023402,1,1,48,0,0,62,4,4000
12494703,1854,4022825,1,1,150,0,0,274,5,4000
12493725,1874,4022921,1,1,10,0,0,20,3,8000
12493725,1874,4022921,1,1,10,0,0,20,3,9056
12494149,1981,4000188,1,2,146,0,0,277,4,4800
12494149,1981,4000188,1,2,146,0,0,277,4,14600
12901656,1957,4000188,1,2,146,0,0,277,4,4800
12901656,1957,4000188,1,2,146,0,0,277,4,14600
12570533,1871,4003676,3,1,49,0,0,53,4,6950
12570533,1871,4003676,3,1,49,0,0,53,4,6900
12626447,1944,4022823,2,1,40,0,0,75,4,1000
12626447,1944,4022823,2,1,40,0,0,75,4,1180
12626447,1944,4022823,2,1,40,0,0,75,4,9434
12774016,1958,4000188,1,2,146,0,0,277,4,4800
12774016,1958,4000188,1,2,146,0,0,277,4,14600
12774024,1958,4000188,1,2,146,0,0,277,4,4800
12774024,1958,4000188,1,2,146,0,0,277,4,14600
12774033,1958,4000188,1,2,146,0,0,277,4,4800
12774033,1958,4000188,1,2,146,0,0,277,4,14600
12819021,0,4000040,1,1,52,1,0,80,5,1000
12819021,0,4000040,1,1,52,1,0,80,5,8267
12987962,1978,4000188,1,2,146,0,0,277,4,4800
12987962,1978,4000188,1,2,146,0,0,277,4,14600
12519514,1929,4023384,2,1,33,0,0,50,4,1000
12519514,1929,4023384,2,1,33,0,0,50,4,9434
12481184,1915,4022823,2,1,40,0,0,75,4,1000
12481184,1915,4022823,2,1,40,0,0,75,4,1180
12481184,1915,4022823,2,1,40,0,0,75,4,9434
12481300,1920,4022823,2,1,40,0,0,75,4,1000
12481300,1920,4022823,2,1,40,0,0,75,4,1180
12481300,1920,4022823,2,1,40,0,0,75,4,9434
12901657,1957,4000188,1,2,146,0,0,277,4,4800
12901657,1957,4000188,1,2,146,0,0,277,4,14600
12487701,1920,4000061,2,1,24,0,0,69,4,2000
12767806,1955,4000188,1,2,146,0,0,277,4,4800
12767806,1955,4000188,1,2,146,0,0,277,4,14600
12767815,1956,4000188,1,2,146,0,0,277,4,4800
12767815,1956,4000188,1,2,146,0,0,277,4,14600
12485568,1956,4001124,1,1,11,0,0,22,3,6500
12485568,1956,4001124,1,1,11,0,0,22,3,3000
12485633,1955,4001124,1,1,11,0,0,22,3,6500
12485633,1955,4001124,1,1,11,0,0,22,3,3000
12767853,1957,4000188,1,2,146,0,0,277,4,4800
12767853,1957,4000188,1,2,146,0,0,277,4,14600
12485108,1918,4000061,2,1,24,0,0,69,4,2000
12669282,0,4000040,1,1,52,1,0,80,5,1000
12669282,0,4000040,1,1,52,1,0,80,5,8267
12669296,0,4000040,1,1,52,1,0,80,5,1000
12669296,0,4000040,1,1,52,1,0,80,5,8267
12669302,0,4000040,1,1,52,1,0,80,5,1000
12669302,0,4000040,1,1,52,1,0,80,5,8267
12767857,1957,4000188,1,2,146,0,0,277,4,4800
12767857,1957,4000188,1,2,146,0,0,277,4,14600
12767861,1957,4000188,1,2,146,0,0,277,4,4800
12767861,1957,4000188,1,2,146,0,0,277,4,14600
12487519,1937,4000260,1,1,40,0,0,80,3,7166
12487535,1937,4000260,1,1,40,0,0,80,3,7166
12495220,1933,4000260,1,1,40,0,0,80,3,7166
12503013,1955,4000299,1,1,81,0,0,87,4,3000
12503120,1985,4001918,1,1,28,0,0,24,3,6000
12475701,1995,4000533,1,1,57,0,0,54,4,8000
12475732,1898,4025566,3,1,34,0,0,41,3,6500
12475732,1898,4025566,3,1,34,0,0,41,3,6512
12480597,0,4022825,1,1,150,0,0,274,5,4000
12767322,1955,4000188,1,2,146,0,0,277,4,4800
12767322,1955,4000188,1,2,146,0,0,277,4,14600
12767846,1957,4000188,1,2,146,0,0,277,4,4800
12767846,1957,4000188,1,2,146,0,0,277,4,14600
12801379,1954,4000188,1,2,146,0,0,277,4,4800
12801379,1954,4000188,1,2,146,0,0,277,4,14600
12479572,1975,4001318,1,1,20,0,0,31,3,8000
12479667,1963,4001318,1,1,20,0,0,31,3,8000
12517487,1927,4023384,2,1,33,0,0,50,4,1000
12517487,1927,4023384,2,1,33,0,0,50,4,9434
12987960,2001,4000188,1,2,146,0,0,277,4,4800
12987960,2001,4000188,1,2,146,0,0,277,4,14600
12767868,1957,4000188,1,2,146,0,0,277,4,4800
12767868,1957,4000188,1,2,146,0,0,277,4,14600
12490218,1914,4000016,1,1,6,0,0,15,3,6000
12527892,1957,4001263,1,2,22,0,0,20,3,1000
12527892,1957,4001263,1,2,22,0,0,20,3,8000
12773813,1689,4023091,1,1,9,0,0,22,4,4000
12773813,1689,4023091,1,1,9,0,0,22,4,9434
12772041,1923,4001031,1,1,52,0,0,62,3,9500
12772041,1923,4001031,1,1,52,0,0,62,3,4347
12772041,1923,4001031,1,1,52,0,0,62,3,8610
12772041,1923,4001031,1,1,52,0,0,62,3,8800
12480773,1911,4022823,2,1,40,0,0,75,4,1000
12480773,1911,4022823,2,1,40,0,0,75,4,1180
12480773,1911,4022823,2,1,40,0,0,75,4,9434
12480793,1881,4022823,2,1,40,0,0,75,4,1000
12480793,1881,4022823,2,1,40,0,0,75,4,1180
12480793,1881,4022823,2,1,40,0,0,75,4,9434
12791166,1985,4000928,1,1,75,0,0,86,4,7000
12773198,1960,4000188,1,2,146,0,0,277,4,4800
12773198,1960,4000188,1,2,146,0,0,277,4,14600
12773259,1960,4000188,1,2,146,0,0,277,4,4800
12773259,1960,4000188,1,2,146,0,0,277,4,14600
12773968,1958,4000188,1,2,146,0,0,277,4,4800
12773968,1958,4000188,1,2,146,0,0,277,4,14600
12773975,1958,4000188,1,2,146,0,0,277,4,4800
12773975,1958,4000188,1,2,146,0,0,277,4,14600
12773989,1958,4000188,1,2,146,0,0,277,4,4800
12773989,1958,4000188,1,2,146,0,0,277,4,14600
12773994,1958,4000188,1,2,146,0,0,277,4,4800
12773994,1958,4000188,1,2,146,0,0,277,4,14600
12739230,1955,4000188,1,2,146,0,0,277,4,4800
12739230,1955,4000188,1,2,146,0,0,277,4,14600
12795181,1959,4000188,1,2,146,0,0,277,4,4800
12795181,1959,4000188,1,2,146,0,0,277,4,14600
12795191,1959,4000188,1,2,146,0,0,277,4,4800
12795191,1959,4000188,1,2,146,0,0,277,4,14600
12795210,1959,4000188,1,2,146,0,0,277,4,4800
12795210,1959,4000188,1,2,146,0,0,277,4,14600
12767836,1957,4000188,1,2,146,0,0,277,4,4800
12767836,1957,4000188,1,2,146,0,0,277,4,14600
12795228,1959,4000188,1,2,146,0,0,277,4,4800
12795228,1959,4000188,1,2,146,0,0,277,4,14600
12795238,1959,4000188,1,2,146,0,0,277,4,4800
12795238,1959,4000188,1,2,146,0,0,277,4,14600
12795278,1964,4000188,1,2,146,0,0,277,4,4800
12795278,1964,4000188,1,2,146,0,0,277,4,14600
12802299,1925,4023402,1,1,48,0,0,62,4,4000
12755084,1912,4022749,1,1,62,0,0,77,4,8816
12755084,1912,4022749,1,1,62,0,0,77,4,8000
12755084,1912,4022749,1,1,62,0,0,77,4,8000
12795151,1959,4000188,1,2,146,0,0,277,4,4800
12795151,1959,4000188,1,2,146,0,0,277,4,14600
13000727,1894,4025706,2,1,1,0,0,1,1,1200
12796942,1964,4000188,1,2,146,0,0,277,4,4800
12796942,1964,4000188,1,2,146,0,0,277,4,14600
12796971,1964,4000188,1,2,146,0,0,277,4,4800
12796971,1964,4000188,1,2,146,0,0,277,4,14600
12796996,1964,4000188,1,2,146,0,0,277,4,4800
12796996,1964,4000188,1,2,146,0,0,277,4,14600
12796998,1964,4000188,1,2,146,0,0,277,4,4800
12796998,1964,4000188,1,2,146,0,0,277,4,14600
12797003,1964,4000188,1,2,146,0,0,277,4,4800
12797003,1964,4000188,1,2,146,0,0,277,4,14600
12797021,1964,4000188,1,2,146,0,0,277,4,4800
12797021,1964,4000188,1,2,146,0,0,277,4,14600
12797158,1976,4000188,1,2,146,0,0,277,4,4800
12797158,1976,4000188,1,2,146,0,0,277,4,14600
12801369,1976,4000188,1,2,146,0,0,277,4,4800
12801369,1976,4000188,1,2,146,0,0,277,4,14600
12815427,1964,4000188,1,2,146,0,0,277,4,4800
12815427,1964,4000188,1,2,146,0,0,277,4,14600
12685286,1984,4005477,1,1,27,0,0,34,3,9000
12685286,1984,4005477,1,1,27,0,0,34,3,2942
12685286,1984,4005477,1,1,27,0,0,34,3,9042
12682616,0,4022827,1,1,65,0,0,107,4,6440
12682616,0,4022827,1,1,65,0,0,107,4,4532
12812389,1778,4022917,1,1,14,0,0,33,3,8000
12741430,1926,4023406,1,1,29,0,0,41,3,4112
12741430,1926,4023406,1,1,29,0,0,41,3,3400
12741430,1926,4023406,1,1,29,0,0,41,3,8458
12741430,1926,4023406,1,1,29,0,0,41,3,5736
12801999,1926,4023402,1,1,48,0,0,62,4,4000
12802091,1922,4001258,1,1,21,0,0,31,3,3000
12802107,1939,4001258,1,1,21,0,0,31,3,3000
12797195,1976,4000188,1,2,146,0,0,277,4,4800
12797195,1976,4000188,1,2,146,0,0,277,4,14600
12773941,1957,4000188,1,2,146,0,0,277,4,4800
12773941,1957,4000188,1,2,146,0,0,277,4,14600
12888841,1958,4000188,1,2,146,0,0,277,4,4800
12888841,1958,4000188,1,2,146,0,0,277,4,14600
12888843,1959,4000188,1,2,146,0,0,277,4,4800
12888843,1959,4000188,1,2,146,0,0,277,4,14600
12888852,1965,4000188,1,2,146,0,0,277,4,4800
12888852,1965,4000188,1,2,146,0,0,277,4,14600
12867933,1991,4000188,1,2,146,0,0,277,4,4800
12867933,1991,4000188,1,2,146,0,0,277,4,14600
12867939,1990,4000188,1,2,146,0,0,277,4,4800
12867939,1990,4000188,1,2,146,0,0,277,4,14600
12773483,1990,4000174,1,1,17,0,0,21,3,8400
12773492,1996,4000174,1,1,17,0,0,21,3,8400
12898089,1899,4032402,1,1,16,0,0,14,2,8000
12774057,1958,4000188,1,2,146,0,0,277,4,4800
12774057,1958,4000188,1,2,146,0,0,277,4,14600
12876189,1965,4005574,1,1,125,0,0,126,5,8636
12876189,1965,4005574,1,1,125,0,0,126,5,1227
12876189,1965,4005574,1,1,125,0,0,126,5,9044
12866633,1988,4000188,1,2,146,0,0,277,4,4800
12866633,1988,4000188,1,2,146,0,0,277,4,14600
12866713,1990,4000188,1,2,146,0,0,277,4,4800
12866713,1990,4000188,1,2,146,0,0,277,4,14600
12871641,1964,4000188,1,2,146,0,0,277,4,4800
12871641,1964,4000188,1,2,146,0,0,277,4,14600
13002605,1846,4022827,1,1,65,0,0,107,4,6440
13002605,1846,4022827,1,1,65,0,0,107,4,4532
12888849,1964,4000188,1,2,146,0,0,277,4,4800
12888849,1964,4000188,1,2,146,0,0,277,4,14600
12888851,1965,4000188,1,2,146,0,0,277,4,4800
12888851,1965,4000188,1,2,146,0,0,277,4,14600
12864544,1961,4001988,1,1,14,0,0,34,3,4000
12888855,1965,4000188,1,2,146,0,0,277,4,4800
12888855,1965,4000188,1,2,146,0,0,277,4,14600
12888861,1965,4000188,1,2,146,0,0,277,4,4800
12888861,1965,4000188,1,2,146,0,0,277,4,14600
12888898,1972,4000188,1,2,146,0,0,277,4,4800
12888898,1972,4000188,1,2,146,0,0,277,4,14600
12876228,0,4023384,2,1,33,0,0,50,4,1000
12876228,0,4023384,2,1,33,0,0,50,4,9434
12888899,1972,4000188,1,2,146,0,0,277,4,4800
12888899,1972,4000188,1,2,146,0,0,277,4,14600
12774059,1958,4000188,1,2,146,0,0,277,4,4800
12774059,1958,4000188,1,2,146,0,0,277,4,14600
12774063,1958,4000188,1,2,146,0,0,277,4,4800
12774063,1958,4000188,1,2,146,0,0,277,4,14600
12888857,1965,4000188,1,2,146,0,0,277,4,4800
12888857,1965,4000188,1,2,146,0,0,277,4,14600
12734875,1953,4000188,1,2,146,0,0,277,4,4800
12734875,1953,4000188,1,2,146,0,0,277,4,14600
12729814,1998,4001566,1,1,77,0,0,76,3,8400
12729829,1998,4001566,1,1,77,0,0,76,3,8400
12729848,1980,4001566,1,1,77,0,0,76,3,8400
12888864,1966,4000188,1,2,146,0,0,277,4,4800
12888864,1966,4000188,1,2,146,0,0,277,4,14600
12888866,1969,4000188,1,2,146,0,0,277,4,4800
12888866,1969,4000188,1,2,146,0,0,277,4,14600
12888869,1969,4000188,1,2,146,0,0,277,4,4800
12888869,1969,4000188,1,2,146,0,0,277,4,14600
12888877,1971,4000188,1,2,146,0,0,277,4,4800
12888877,1971,4000188,1,2,146,0,0,277,4,14600
12888881,1972,4000188,1,2,146,0,0,277,4,4800
12888881,1972,4000188,1,2,146,0,0,277,4,14600
12888883,1972,4000188,1,2,146,0,0,277,4,4800
12888883,1972,4000188,1,2,146,0,0,277,4,14600
12888887,1972,4000188,1,2,146,0,0,277,4,4800
12888887,1972,4000188,1,2,146,0,0,277,4,14600
12888892,1972,4000188,1,2,146,0,0,277,4,4800
12888892,1972,4000188,1,2,146,0,0,277,4,14600
12767271,1954,4000188,1,2,146,0,0,277,4,4800
12767271,1954,4000188,1,2,146,0,0,277,4,14600
12848586,1985,4002368,1,2,68,0,0,88,4,6330
12848586,1985,4002368,1,2,68,0,0,88,4,9434
12848586,1985,4002368,1,2,68,0,0,88,4,5644
12715970,1911,4022749,1,1,62,0,0,77,4,8816
12715970,1911,4022749,1,1,62,0,0,77,4,8000
12715970,1911,4022749,1,1,62,0,0,77,4,8000
12863011,1881,4022823,2,1,40,0,0,75,4,1000
12863011,1881,4022823,2,1,40,0,0,75,4,1180
12863011,1881,4022823,2,1,40,0,0,75,4,9434
12863041,1881,4022823,2,1,40,0,0,75,4,1000
12863041,1881,4022823,2,1,40,0,0,75,4,1180
12863041,1881,4022823,2,1,40,0,0,75,4,9434
12864835,1967,4000188,1,2,146,0,0,277,4,4800
12864835,1967,4000188,1,2,146,0,0,277,4,14600
12888875,1971,4000188,1,2,146,0,0,277,4,4800
12888875,1971,4000188,1,2,146,0,0,277,4,14600
12888879,1972,4000188,1,2,146,0,0,277,4,4800
12888879,1972,4000188,1,2,146,0,0,277,4,14600
12888884,1972,4000188,1,2,146,0,0,277,4,4800
12888884,1972,4000188,1,2,146,0,0,277,4,14600
12789528,1920,4022823,2,1,40,0,0,75,4,1000
12789528,1920,4022823,2,1,40,0,0,75,4,1180
12789528,1920,4022823,2,1,40,0,0,75,4,9434
12888903,1972,4000188,1,2,146,0,0,277,4,4800
12888903,1972,4000188,1,2,146,0,0,277,4,14600
12767347,1955,4000188,1,2,146,0,0,277,4,4800
12767347,1955,4000188,1,2,146,0,0,277,4,14600
12767364,1955,4000188,1,2,146,0,0,277,4,4800
12767364,1955,4000188,1,2,146,0,0,277,4,14600
