HAUPTNR,JAHR,URHAUPTNR,SPRCODE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PER2OR1ANCES,LITERATUR,RATING,PLZ
12482177,1937,4023471,1,1,31,0,0,32,3,4000
12568795,1984,4000919,1,1,50,0,0,68,3,4310
12568795,1984,4000919,1,1,50,0,0,68,3,7888
12812343,1969,4024814,1,1,30,0,0,20,3,8000
12768519,2005,4006704,1,1,92,0,1,62,3,5736
12280839,1512,4022816,1,0,67,0,0,435,5,3000
12280839,1512,4022816,1,0,67,0,0,435,5,3000
12280839,1512,4022816,1,0,67,0,0,435,5,3000
12525606,2001,4000682,1,1,61,0,0,46,3,4600
12525606,2001,4000682,1,1,61,0,0,46,3,4600
12502472,1953,4001919,1,1,42,0,0,65,3,3065
12697645,1768,4002468,1,1,23,0,1,68,4,3000
12697645,1768,4002468,1,1,23,0,1,68,4,8400
12290941,1520,4022816,1,0,67,0,0,435,5,3000
12290941,1520,4022816,1,0,67,0,0,435,5,3000
12290941,1520,4022816,1,0,67,0,0,435,5,3000
6001522,1762,4002468,1,1,23,0,1,68,4,3000
6001522,1762,4002468,1,1,23,0,1,68,4,8400
12477559,1928,4023372,1,0,193,0,0,228,5,4000
12477559,1928,4023372,1,0,193,0,0,228,5,5736
12558269,2001,4000504,1,1,66,0,0,58,3,8000
12520180,2007,4000682,1,1,61,0,0,46,3,4600
12520180,2007,4000682,1,1,61,0,0,46,3,4600
12558366,2004,4000504,1,1,66,0,0,58,3,8000
12766953,2002,4022271,1,1,67,2,0,58,3,6015
12290970,1520,4022816,1,0,67,0,0,435,5,3000
12290970,1520,4022816,1,0,67,0,0,435,5,3000
12290970,1520,4022816,1,0,67,0,0,435,5,3000
12626631,1924,4001694,1,1,61,0,0,53,3,6370
12143666,2003,4027544,2,0,60,0,0,52,3,1200
12289132,1522,4022816,1,0,67,0,0,435,5,3000
12289132,1522,4022816,1,0,67,0,0,435,5,3000
12289132,1522,4022816,1,0,67,0,0,435,5,3000
12048254,2004,4004249,1,0,15,0,0,15,3,1000
12048254,2004,4004249,1,0,15,0,0,15,3,9434
12694594,1847,4022922,1,1,8,0,0,14,3,3000
12694594,1847,4022922,1,0,8,0,0,14,3,3000
12799549,1770,4002468,1,1,23,0,1,68,4,3000
12799549,1770,4002468,1,1,23,0,1,68,4,8400
12804870,1960,4002372,1,0,30,0,0,33,3,3000
12804870,1960,4002372,1,0,30,0,0,33,3,8400
13000782,1911,13000789,1,1,0,0,0,0,0,1000
12282000,1517,4022816,1,0,67,0,0,435,5,3000
12282000,1517,4022816,1,0,67,0,0,435,5,3000
12282000,1517,4022816,1,0,67,0,0,435,5,3000
12688267,1901,4000055,1,1,1380,0,0,2963,5,3000
12688267,1901,4000055,1,1,1380,0,0,2963,5,1200
12525769,1999,4000682,1,1,61,0,0,46,3,4600
12525769,1999,4000682,1,1,61,0,0,46,3,4600
12525831,1998,4000682,1,1,61,0,0,46,3,4600
12525831,1998,4000682,1,1,61,0,0,46,3,4600
12363831,1784,4023200,3,1,2,0,0,4,3,6144
12363831,1784,4023200,3,1,2,0,0,4,3,8487
12106244,0,4000055,1,1,1380,0,0,2963,5,3000
12106244,0,4000055,1,1,1380,0,0,2963,5,1200
12285031,1517,4022816,1,0,67,0,0,435,5,3000
12285031,1517,4022816,1,0,67,0,0,435,5,3000
12285031,1517,4022816,1,0,67,0,0,435,5,3000
12364091,1644,4023359,3,0,3,0,0,9,3,22100
12364091,1644,4023359,3,0,3,0,0,9,3,22100
12364091,1644,4023359,3,0,3,0,0,9,3,6850
12724389,2005,9594181,1,1,81,1,0,75,3,9100
12724389,2005,9594181,1,1,81,1,0,75,3,9434
12560532,1971,4000306,1,1,63,0,0,76,3,1030
12560532,1971,4000306,1,1,63,0,0,76,3,1588
12578181,1991,4002447,1,1,33,0,0,25,3,6000
12485834,1916,4000055,1,1,1380,0,0,2963,5,3000
12485834,1916,4000055,1,1,1380,0,0,2963,5,1200
12557600,2001,9594181,1,1,81,1,0,75,3,9100
12557600,2001,9594181,1,1,81,1,0,75,3,9434
12770597,1584,4031374,2,0,1,0,0,14,3,69000
12770597,1584,4031374,2,0,1,0,0,14,3,1000
12770597,1584,4031374,2,0,1,0,0,14,3,9434
12770597,1584,4031374,2,0,1,0,0,14,3,69000
12770597,1584,4031374,2,0,1,0,0,14,3,1000
12770597,1584,4031374,2,0,1,0,0,14,3,9434
12770597,1584,4031374,2,0,1,0,0,14,3,69000
12770597,1584,4031374,2,0,1,0,0,14,3,1000
12770597,1584,4031374,2,0,1,0,0,14,3,9434
12134795,1969,4001397,1,0,64,0,0,63,3,5000
12134795,1969,4001397,1,0,64,0,0,63,3,9434
12134948,2004,4001397,1,0,64,0,0,63,3,5000
12134948,2004,4001397,1,0,64,0,0,63,3,9434
12138279,1993,4006173,1,1,76,0,0,41,3,8000
12560528,2006,9594181,1,1,81,1,0,75,3,9100
12560528,2006,9594181,1,1,81,1,0,75,3,9434
12558502,2006,4000504,1,1,66,0,0,58,3,8000
12566978,1997,4006620,1,1,77,0,0,92,3,5000
12566978,1997,4006620,1,1,77,0,0,92,3,9434
12482707,1886,4022953,1,1,28,0,0,54,4,9500
12482707,1886,4022953,1,1,28,0,0,54,4,4347
12482707,1886,4022953,1,1,28,0,0,54,4,8820
12482707,1886,4022953,1,1,28,0,0,54,4,8000
12308010,1718,4022911,1,0,2,0,0,13,4,6430
12308010,1718,4022911,1,0,2,0,0,13,4,6423
11694230,1973,4000673,1,1,34,0,0,24,3,8400
11694230,1973,4000673,1,1,34,0,0,24,3,6415
11694230,1973,4000673,1,1,34,0,0,24,3,8460
11694230,1973,4000673,1,1,34,0,0,24,3,0
12308114,1751,4022911,1,0,2,0,0,13,4,6430
12308114,1751,4022911,1,0,2,0,0,13,4,6423
12106287,0,4000055,1,1,1380,0,0,2963,5,3000
12106287,0,4000055,1,1,1380,0,0,2963,5,1200
12724543,2004,10623079,2,2,81,0,1,62,3,1200
12586204,2003,4031542,1,1,49,0,0,48,3,8610
12569709,1992,4000358,3,1,72,0,0,82,4,1787
12569753,1992,4000358,3,1,72,0,0,82,4,1787
12308547,1746,4023526,1,0,4,0,0,24,5,4910
12308547,1746,4023526,1,0,4,0,0,24,5,3232
12308547,1746,4023526,1,0,4,0,0,24,5,8840
12308547,1746,4023526,1,0,4,0,0,24,5,3724
12300663,1991,4000306,1,1,63,0,0,76,3,1030
12300663,1991,4000306,1,1,63,0,0,76,3,1588
12417652,1949,4000007,1,1,28,0,0,26,3,7503
12417675,1952,4000007,1,1,28,0,0,26,3,7503
11715544,1981,4001178,2,1,15,0,0,20,3,1700
11694371,1991,4000673,1,1,34,0,0,24,3,8400
11694371,1991,4000673,1,1,34,0,0,24,3,6415
11694371,1991,4000673,1,1,34,0,0,24,3,8460
11694371,1991,4000673,1,1,34,0,0,24,3,0
12646911,1920,4026170,3,1,25,0,0,17,3,6600
12646950,1940,4026170,3,1,25,0,0,17,3,6600
12610660,1881,4022873,1,2,22,0,0,48,4,8000
12592434,1975,4000336,1,0,286,0,0,335,5,4000
12592434,1975,4000336,1,1,286,0,0,335,5,4000
12593834,1903,4023421,1,1,72,0,0,93,3,9500
12593834,1903,4023421,1,1,72,0,0,93,3,3000
12593834,1903,4023421,1,1,72,0,0,93,3,4347
12420327,1776,4002468,1,1,23,0,1,68,4,3000
12420327,1776,4002468,1,1,23,0,1,68,4,8400
12128620,1980,4001032,1,1,58,0,0,48,3,9500
12128620,1980,4001032,1,1,58,0,0,48,3,4123
12128620,1980,4001032,1,1,58,0,0,48,3,4347
12646976,1940,4026170,3,1,25,0,0,17,3,6600
12574942,1990,4000358,3,1,72,0,0,82,4,1787
12569762,1992,4000358,3,1,72,0,0,82,4,1787
12434394,1977,4001492,1,1,15,0,0,16,3,6410
12434394,1977,4001492,1,1,15,0,0,16,3,9434
12479395,1918,4000018,2,0,68,0,0,118,4,1200
12479395,1918,4000018,2,0,68,0,0,118,4,1000
12479395,1918,4000018,2,0,68,0,0,118,4,9434
12589649,1951,4000286,1,1,243,0,0,303,5,1000
12589649,1951,4000286,1,1,243,0,0,303,5,8400
12557887,1985,4000504,1,1,66,0,0,58,3,8000
12761166,1969,4026542,1,2,17,0,0,11,3,9500
12761166,1969,4026542,1,2,17,0,0,11,3,4347
12761166,1969,4026542,1,2,17,0,0,11,3,6000
12761166,1969,4026542,1,2,17,0,0,11,3,8604
12502885,1958,4001919,1,1,42,0,0,65,3,3065
12475662,1966,4002372,1,0,30,0,0,33,3,3000
12475662,1966,4002372,1,0,30,0,0,33,3,8400
12319794,1883,4022846,1,0,24,0,0,59,4,4000
12414590,1995,4004891,1,1,73,0,0,50,3,8000
12139579,0,4000055,1,1,1380,0,0,2963,5,3000
12139579,0,4000055,1,1,1380,0,0,2963,5,1200
12590460,1986,4004857,1,1,166,0,2,121,3,8847
12590460,1986,4004857,1,1,166,0,2,121,3,8412
12590460,1986,4004857,1,1,166,0,2,121,3,8132
12589343,1959,4000286,1,1,243,0,0,303,5,1000
12589343,1959,4000286,1,1,243,0,0,303,5,8400
12492449,1784,4022925,2,1,10,0,0,17,3,1200
12812295,1964,4024814,1,1,30,0,0,20,3,8000
12755090,1886,4022972,1,1,11,0,0,30,3,76000
12898695,1911,4000055,1,1,1380,0,0,2963,5,3000
12898695,1911,4000055,1,1,1380,0,0,2963,5,1200
12898794,1898,4000055,1,1,1380,0,0,2963,5,3000
12898794,1898,4000055,1,1,1380,0,0,2963,5,1200
12788975,1944,4000974,3,0,11,0,0,13,3,6500
12958209,1965,4005233,1,1,12,0,0,26,3,8400
12884254,1994,9717344,1,1,25,0,0,15,3,8000
12778305,0,4000055,1,1,1380,0,0,2963,5,3000
12778305,0,4000055,1,1,1380,0,0,2963,5,1200
13001069,1892,4000055,1,1,1380,0,0,2963,5,3000
13001069,1892,4000055,1,1,1380,0,0,2963,5,1200
13002825,1890,4022893,3,1,46,0,0,55,4,6850
13002825,1890,4022893,3,1,46,0,0,55,4,6600
13002858,1909,4026034,3,1,14,0,0,14,3,6900
12782754,1995,4031542,1,1,49,0,0,48,3,8610
12868503,1957,9717344,1,1,25,0,0,15,3,8000
12771817,2000,4004006,1,2,59,0,0,49,3,7000
12772065,1865,4022994,2,0,7,0,0,14,2,10000
12772065,1865,4022994,2,0,7,0,0,14,2,07030
12772065,1865,4022994,2,0,7,0,0,14,2,17403
12824537,1901,4000055,1,1,1380,0,0,2963,5,3000
12824537,1901,4000055,1,1,1380,0,0,2963,5,1200
12824598,1871,4000055,1,1,1380,0,0,2963,5,3000
12824598,1871,4000055,1,1,1380,0,0,2963,5,1200
12772852,1998,4006704,1,1,92,0,1,62,3,5736
12931118,1897,4000055,1,1,1380,0,0,2963,5,3000
12931118,1897,4000055,1,1,1380,0,0,2963,5,1200
13142974,1911,4000055,1,1,1380,0,0,2963,5,3000
13142974,1911,4000055,1,1,1380,0,0,2963,5,1200
12802178,1966,4001919,1,1,42,0,0,65,3,3065
13025682,2003,4002027,1,1,52,0,0,57,3,9500
13025682,2003,4002027,1,1,52,0,0,57,3,4347
13025682,2003,4002027,1,1,52,0,0,57,3,8640
12845647,1960,4000286,1,1,243,0,0,303,5,1000
12845647,1960,4000286,1,1,243,0,0,303,5,8400
13795409,1527,4022902,1,0,3,0,0,23,4,1700
13795409,1527,4022902,1,0,3,0,0,23,4,5736
13795409,1527,4022902,1,0,3,0,0,23,4,1700
12902928,2002,10464769,1,1,31,0,0,30,3,8000
12902979,2008,10464769,1,1,31,0,0,30,3,8000
12971561,1996,4001380,1,1,67,0,0,44,3,5000
12971561,1996,4001380,1,1,67,0,0,44,3,9434
12966275,1904,4000055,1,1,1380,0,0,2963,5,3000
12966275,1904,4000055,1,1,1380,0,0,2963,5,1200
14097149,1910,4000055,1,1,1380,0,0,2963,5,3000
14097149,1910,4000055,1,1,1380,0,0,2963,5,1200
13158258,1892,4000055,1,1,1380,0,0,2963,5,3000
13158258,1892,4000055,1,1,1380,0,0,2963,5,1200
12974535,2005,10581242,1,0,47,0,0,48,3,4000
12974582,2004,10581242,1,0,47,0,0,48,3,4000
13860495,0,4002468,1,1,23,0,1,68,4,3000
13860495,0,4002468,1,1,23,0,1,68,4,8400
6005270,1910,4000055,1,1,1380,0,0,2963,5,3000
6005270,1910,4000055,1,1,1380,0,0,2963,5,1200
6005263,1905,4000055,1,1,1380,0,0,2963,5,3000
6005263,1905,4000055,1,1,1380,0,0,2963,5,1200
6004952,1880,4000055,1,1,1380,0,0,2963,5,3000
6004952,1880,4000055,1,1,1380,0,0,2963,5,1200
12843888,1965,4024814,1,1,30,0,0,20,3,8000
12902658,1968,4001442,1,2,42,0,0,15,3,3074
12902658,1968,4001442,1,2,42,0,0,15,3,3000
12902658,1968,4001442,1,2,42,0,0,15,3,3074
12902658,1968,4001442,1,2,42,0,0,15,3,1787
13037905,1887,4000055,1,1,1380,0,0,2963,5,3000
13037905,1887,4000055,1,1,1380,0,0,2963,5,1200
13042697,1963,4003548,1,1,28,1,0,26,3,8000
13042716,1957,4003548,1,1,28,1,0,26,3,8000
12802030,1916,4023372,1,0,193,0,0,228,5,4000
12802030,1916,4023372,1,0,193,0,0,228,5,5736
12708870,1871,4000055,1,1,1380,0,0,2963,5,3000
12708870,1871,4000055,1,1,1380,0,0,2963,5,1200
12804159,2007,10623079,2,2,81,0,1,62,3,1200
12804200,2006,10623079,2,2,81,0,1,62,3,1200
12846788,1986,4001239,1,1,45,0,0,46,3,8847
12846788,1986,4001239,1,1,45,0,0,46,3,8132
12898072,1912,4000055,1,1,1380,0,0,2963,5,3000
12898072,1912,4000055,1,1,1380,0,0,2963,5,1200
13142598,1916,4000055,1,1,1380,0,0,2963,5,3000
13142598,1916,4000055,1,1,1380,0,0,2963,5,1200
12868513,1962,9717344,1,1,25,0,0,15,3,8000
12758240,1811,4023152,1,0,10,0,0,40,4,3000
12758240,1811,4023152,1,0,10,0,0,40,4,9434
12758240,1811,4023152,1,1,10,0,0,40,4,3000
12758240,1811,4023152,1,1,10,0,0,40,4,9434
6009128,0,4000055,1,1,1380,0,0,2963,5,3000
6009128,0,4000055,1,1,1380,0,0,2963,5,1200
12966034,1903,4023421,1,1,72,0,0,93,3,9500
12966034,1903,4023421,1,1,72,0,0,93,3,3000
12966034,1903,4023421,1,1,72,0,0,93,3,4347
13005604,1907,4000055,1,1,1380,0,0,2963,5,3000
13005604,1907,4000055,1,1,1380,0,0,2963,5,1200
12974146,1934,4001725,1,2,18,0,0,19,3,8802
12974146,1934,4001725,1,2,18,0,0,19,3,6130
12974146,1934,4001725,1,2,18,0,0,19,3,4496
12974171,1950,4001725,1,2,18,0,0,19,3,8802
12974171,1950,4001725,1,2,18,0,0,19,3,6130
12974171,1950,4001725,1,2,18,0,0,19,3,4496
12974250,1932,4001725,1,2,18,0,0,19,3,8802
12974250,1932,4001725,1,2,18,0,0,19,3,6130
12974250,1932,4001725,1,2,18,0,0,19,3,4496
12974286,1961,4001725,1,2,18,0,0,19,3,8802
12974286,1961,4001725,1,2,18,0,0,19,3,6130
12974286,1961,4001725,1,2,18,0,0,19,3,4496
12974332,1980,4001725,1,2,18,0,0,19,3,8802
12974332,1980,4001725,1,2,18,0,0,19,3,6130
12974332,1980,4001725,1,2,18,0,0,19,3,4496
12761723,1970,4026542,1,2,17,0,0,11,3,9500
12761723,1970,4026542,1,2,17,0,0,11,3,4347
12761723,1970,4026542,1,2,17,0,0,11,3,6000
12761723,1970,4026542,1,2,17,0,0,11,3,8604
12863507,1999,4001239,1,1,45,0,0,46,3,8847
12863507,1999,4001239,1,1,45,0,0,46,3,8132
12865016,1928,4001286,1,1,24,0,0,21,3,6300
6005296,0,4000055,1,1,1380,0,0,2963,5,3000
6005296,0,4000055,1,1,1380,0,0,2963,5,1200
13573500,1773,4030278,2,0,2,0,0,3,2,2034
13804412,1889,4000055,1,1,1380,0,0,2963,5,3000
13804412,1889,4000055,1,1,1380,0,0,2963,5,1200
13689690,2011,10623079,2,2,81,0,1,62,3,1200
13689732,2006,10623079,2,2,81,0,1,62,3,1200
13042804,1962,4003548,1,1,28,1,0,26,3,8000
13042929,1960,4003548,1,1,28,1,0,26,3,8000
13292747,1995,4002447,1,1,33,0,0,25,3,6000
13292835,2008,4002447,1,1,33,0,0,25,3,6000
13754457,1982,4001093,1,0,25,1,0,40,3,8000
13756888,1925,4026301,1,2,34,0,0,17,3,8000
13756888,1925,4026301,1,2,34,0,0,17,3,3280
13756888,1925,4026301,1,2,34,0,0,17,3,1787
13042998,1951,4003548,1,1,28,1,0,26,3,8000
13040613,1979,4001915,1,2,33,0,0,43,3,1000
13040613,1979,4001915,1,2,33,0,0,43,3,9434
13172618,1879,4000055,1,1,1380,0,0,2963,5,3000
13172618,1879,4000055,1,1,1380,0,0,2963,5,1200
13186406,1896,4000055,1,1,1380,0,0,2963,5,3000
13186406,1896,4000055,1,1,1380,0,0,2963,5,1200
13266782,1982,4000336,1,0,286,0,0,335,5,4000
13266782,1982,4000336,1,1,286,0,0,335,5,4000
13228571,0,4000055,1,1,1380,0,0,2963,5,3000
13228571,0,4000055,1,1,1380,0,0,2963,5,1200
13285614,1923,12584514,2,0,3,0,0,8,3,1820
13741448,1993,4000816,1,1,32,0,0,22,3,7000
13765411,1976,4022755,1,2,12,0,0,17,3,5200
13760884,1955,4026301,1,2,34,0,0,17,3,8000
13760884,1955,4026301,1,2,34,0,0,17,3,3280
13760884,1955,4026301,1,2,34,0,0,17,3,1787
13280993,0,4000055,1,1,1380,0,0,2963,5,3000
13280993,0,4000055,1,1,1380,0,0,2963,5,1200
13795475,1515,4022902,1,0,3,0,0,23,4,1700
13795475,1515,4022902,1,0,3,0,0,23,4,5736
13795475,1515,4022902,1,0,3,0,0,23,4,1700
13771347,1909,4000014,2,1,10,0,0,16,4,1200
13771347,1909,4000014,2,1,10,0,0,16,4,1260
13747639,1991,9599206,1,0,76,2,6,72,3,3506
13747639,1991,9599206,1,0,76,2,6,72,3,8841
13747639,1991,9599206,1,0,76,2,6,72,3,5608
13747639,1991,9599206,1,0,76,2,6,72,3,3429
13832888,1901,4000055,1,1,1380,0,0,2963,5,3000
13832888,1901,4000055,1,1,1380,0,0,2963,5,1200
13200631,1966,4000336,1,0,286,0,0,335,5,4000
13200631,1966,4000336,1,1,286,0,0,335,5,4000
13230980,1892,4000055,1,1,1380,0,0,2963,5,3000
13230980,1892,4000055,1,1,1380,0,0,2963,5,1200
13771380,1923,4000014,2,1,10,0,0,16,4,1200
13771380,1923,4000014,2,1,10,0,0,16,4,1260
13771438,1925,4000014,2,1,10,0,0,16,4,1200
13771438,1925,4000014,2,1,10,0,0,16,4,1260
13816469,1961,4000358,3,1,72,0,0,82,4,1787
13825382,1650,4023224,2,0,,0,0,9,4,1700
13825382,1650,4023224,2,0,,0,0,9,4,3182
13825432,1642,4023224,2,0,,0,0,9,4,1700
13825432,1642,4023224,2,0,,0,0,9,4,3182
13071216,1886,4000055,1,1,1380,0,0,2963,5,3000
13071216,1886,4000055,1,1,1380,0,0,2963,5,1200
13285635,1933,12584514,2,0,3,0,0,8,3,1820
13336528,1965,4000414,2,1,29,0,0,34,3,1200
13336528,1965,4000414,2,1,29,0,0,34,3,1585
13336528,1965,4000414,2,1,29,0,0,34,3,1245
13336528,1965,4000414,2,1,29,0,0,34,3,1867
13186589,1910,4000055,1,1,1380,0,0,2963,5,3000
13186589,1910,4000055,1,1,1380,0,0,2963,5,1200
14160864,1518,4022811,1,0,15,0,0,42,5,4000
14160864,1518,4022811,1,0,15,0,0,42,5,9434
14160864,1518,4022811,1,0,15,0,0,42,5,5736
13684691,1875,4022893,3,1,46,0,0,55,4,6850
13684691,1875,4022893,3,1,46,0,0,55,4,6600
13064203,2005,4002849,1,2,49,0,0,25,3,3860
13200698,1994,4000336,1,0,286,0,0,335,5,4000
13200698,1994,4000336,1,1,286,0,0,335,5,4000
13235177,1892,4000055,1,1,1380,0,0,2963,5,3000
13235177,1892,4000055,1,1,1380,0,0,2963,5,1200
6005443,1892,4000055,1,1,1380,0,0,2963,5,3000
6005443,1892,4000055,1,1,1380,0,0,2963,5,1200
12235392,1514,4022816,1,0,67,0,0,435,5,3000
12235392,1514,4022816,1,0,67,0,0,435,5,3000
12235392,1514,4022816,1,0,67,0,0,435,5,3000
13718747,1967,4000325,1,1,91,0,0,103,5,95400
13718747,1967,4000325,1,1,91,0,0,103,5,8000
13718747,1967,4000325,1,1,91,0,0,103,5,2057
13561590,1972,4002027,1,1,52,0,0,57,3,9500
13561590,1972,4002027,1,1,52,0,0,57,3,4347
13561590,1972,4002027,1,1,52,0,0,57,3,8640
13016664,1913,4000055,1,1,1380,0,0,2963,5,3000
13016664,1913,4000055,1,1,1380,0,0,2963,5,1200
13275991,1916,4000055,1,1,1380,0,0,2963,5,3000
13275991,1916,4000055,1,1,1380,0,0,2963,5,1200
13228647,0,4000055,1,1,1380,0,0,2963,5,3000
13228647,0,4000055,1,1,1380,0,0,2963,5,1200
13200946,1972,4000336,1,0,286,0,0,335,5,4000
13200946,1972,4000336,1,1,286,0,0,335,5,4000
13200969,1993,4000336,1,0,286,0,0,335,5,4000
13200969,1993,4000336,1,1,286,0,0,335,5,4000
13318223,1910,4000055,1,1,1380,0,0,2963,5,3000
13318223,1910,4000055,1,1,1380,0,0,2963,5,1200
13562994,1955,4003964,2,1,10,0,0,18,3,2300
13562994,1955,4003964,2,1,10,0,0,18,3,9434
13562994,1955,4003964,2,1,10,0,0,18,3,1308
13302303,1919,4001640,1,1,23,0,0,41,3,4107
13302303,1919,4001640,1,1,23,0,0,41,3,5430
13760770,1945,4026301,1,2,34,0,0,17,3,8000
13760770,1945,4026301,1,2,34,0,0,17,3,3280
13760770,1945,4026301,1,2,34,0,0,17,3,1787
13142469,1907,4000055,1,1,1380,0,0,2963,5,3000
13142469,1907,4000055,1,1,1380,0,0,2963,5,1200
13099514,0,4000055,1,1,1380,0,0,2963,5,3000
13099514,0,4000055,1,1,1380,0,0,2963,5,1200
13228846,0,4000055,1,1,1380,0,0,2963,5,3000
13228846,0,4000055,1,1,1380,0,0,2963,5,1200
13200981,1975,4000336,1,0,286,0,0,335,5,4000
13200981,1975,4000336,1,1,286,0,0,335,5,4000
13201005,1973,4000336,1,0,286,0,0,335,5,4000
13201005,1973,4000336,1,1,286,0,0,335,5,4000
13741838,2003,4000816,1,1,32,0,0,22,3,7000
13832923,1900,4000055,1,1,1380,0,0,2963,5,3000
13832923,1900,4000055,1,1,1380,0,0,2963,5,1200
13832956,1916,4000055,1,1,1380,0,0,2963,5,3000
13832956,1916,4000055,1,1,1380,0,0,2963,5,1200
13142655,1916,4000055,1,1,1380,0,0,2963,5,3000
13142655,1916,4000055,1,1,1380,0,0,2963,5,1200
13188210,1990,4003256,1,2,22,0,0,12,2,8000
13198485,0,4000055,1,1,1380,0,0,2963,5,3000
13198485,0,4000055,1,1,1380,0,0,2963,5,1200
13064052,1997,4001380,1,1,67,0,0,44,3,5000
13064052,1997,4001380,1,1,67,0,0,44,3,9434
13064054,1997,4001380,1,1,67,0,0,44,3,5000
13064054,1997,4001380,1,1,67,0,0,44,3,9434
13804388,1889,4000055,1,1,1380,0,0,2963,5,3000
13804388,1889,4000055,1,1,1380,0,0,2963,5,1200
13849419,1910,4000055,1,1,1380,0,0,2963,5,3000
13849419,1910,4000055,1,1,1380,0,0,2963,5,1200
13752872,0,4000055,1,1,1380,0,0,2963,5,3000
13752872,0,4000055,1,1,1380,0,0,2963,5,1200
13336439,1935,4000414,2,1,29,0,0,34,3,1200
13336439,1935,4000414,2,1,29,0,0,34,3,1585
13336439,1935,4000414,2,1,29,0,0,34,3,1245
13336439,1935,4000414,2,1,29,0,0,34,3,1867
13149830,1874,4000055,1,1,1380,0,0,2963,5,3000
13149830,1874,4000055,1,1,1380,0,0,2963,5,1200
13143160,1916,4000055,1,1,1380,0,0,2963,5,3000
13143160,1916,4000055,1,1,1380,0,0,2963,5,1200
13143180,0,4000055,1,1,1380,0,0,2963,5,3000
13143180,0,4000055,1,1,1380,0,0,2963,5,1200
13281337,1936,12584514,2,0,3,0,0,8,3,1820
13281615,1933,12584514,2,0,3,0,0,8,3,1820
13268073,1915,4000055,1,1,1380,0,0,2963,5,3000
13268073,1915,4000055,1,1,1380,0,0,2963,5,1200
13866189,0,4000055,1,1,1380,0,0,2963,5,3000
13866189,0,4000055,1,1,1380,0,0,2963,5,1200
13890161,1614,4030769,1,1,3,0,0,14,3,8200
13890161,1614,4030769,1,1,3,0,0,14,3,9434
13890161,1614,4030769,1,0,3,0,0,14,3,8200
13890161,1614,4030769,1,0,3,0,0,14,3,9434
13268157,0,4000055,1,1,1380,0,0,2963,5,3000
13268157,0,4000055,1,1,1380,0,0,2963,5,1200
13062182,1975,4005233,1,1,12,0,0,26,3,8400
13042583,1960,4003548,1,1,28,1,0,26,3,8000
13042620,1960,4003548,1,1,28,1,0,26,3,8000
13060767,1917,4000055,1,1,1380,0,0,2963,5,3000
13060767,1917,4000055,1,1,1380,0,0,2963,5,1200
13186047,1908,4000055,1,1,1380,0,0,2963,5,3000
13186047,1908,4000055,1,1,1380,0,0,2963,5,1200
13186354,1905,4000055,1,1,1380,0,0,2963,5,3000
13186354,1905,4000055,1,1,1380,0,0,2963,5,1200
13186375,1916,4000055,1,1,1380,0,0,2963,5,3000
13186375,1916,4000055,1,1,1380,0,0,2963,5,1200
13186383,1887,4000055,1,1,1380,0,0,2963,5,3000
13186383,1887,4000055,1,1,1380,0,0,2963,5,1200
13832864,1895,4000055,1,1,1380,0,0,2963,5,3000
13832864,1895,4000055,1,1,1380,0,0,2963,5,1200
13840983,1952,4000286,1,1,243,0,0,303,5,1000
13840983,1952,4000286,1,1,243,0,0,303,5,8400
13042779,1961,4003548,1,1,28,1,0,26,3,8000
13022997,2008,11515781,2,1,16,0,0,27,3,2900
13186402,1885,4000055,1,1,1380,0,0,2963,5,3000
13186402,1885,4000055,1,1,1380,0,0,2963,5,1200
13186586,0,4000055,1,1,1380,0,0,2963,5,3000
13186586,0,4000055,1,1,1380,0,0,2963,5,1200
13152969,0,4000055,1,1,1380,0,0,2963,5,3000
13152969,0,4000055,1,1,1380,0,0,2963,5,1200
6006668,1897,4000055,1,1,1380,0,0,2963,5,3000
6006668,1897,4000055,1,1,1380,0,0,2963,5,1200
13563959,1881,4022953,1,1,28,0,0,54,4,9500
13563959,1881,4022953,1,1,28,0,0,54,4,4347
13563959,1881,4022953,1,1,28,0,0,54,4,8820
13563959,1881,4022953,1,1,28,0,0,54,4,8000
13769245,1909,4000014,2,1,10,0,0,16,4,1200
13769245,1909,4000014,2,1,10,0,0,16,4,1260
13832907,1896,4000055,1,1,1380,0,0,2963,5,3000
13832907,1896,4000055,1,1,1380,0,0,2963,5,1200
13832936,1895,4000055,1,1,1380,0,0,2963,5,3000
13832936,1895,4000055,1,1,1380,0,0,2963,5,1200
13158278,1892,4000055,1,1,1380,0,0,2963,5,3000
13158278,1892,4000055,1,1,1380,0,0,2963,5,1200
13197188,1883,4000055,1,1,1380,0,0,2963,5,3000
13197188,1883,4000055,1,1,1380,0,0,2963,5,1200
13195955,1907,4000055,1,1,1380,0,0,2963,5,3000
13195955,1907,4000055,1,1,1380,0,0,2963,5,1200
13832948,1892,4000055,1,1,1380,0,0,2963,5,3000
13832948,1892,4000055,1,1,1380,0,0,2963,5,1200
13832964,1916,4000055,1,1,1380,0,0,2963,5,3000
13832964,1916,4000055,1,1,1380,0,0,2963,5,1200
13856471,1515,11072096,1,0,3,0,0,16,3,1700
13856471,1515,11072096,1,0,3,0,0,16,3,5736
13856471,1515,11072096,1,0,3,0,0,16,3,1700
13787793,1894,4000055,1,1,1380,0,0,2963,5,3000
